precision,recall,f1-score,support
0.99,0.99,0.99,400.0
0.9904306220095693,0.9904306220095693,0.9904306220095693,418.0
0.9902200488997555,0.9902200488997555,0.9902200488997555,0.9902200488997555
0.9902153110047847,0.9902153110047847,0.9902153110047847,818.0
0.9902200488997555,0.9902200488997555,0.9902200488997555,818.0
