precision,recall,f1-score,support
0.975,0.9923664122137404,0.9836065573770492,393.0
0.992822966507177,0.9764705882352941,0.9845788849347569,425.0
0.9841075794621027,0.9841075794621027,0.9841075794621027,0.9841075794621027
0.9839114832535885,0.9844185002245173,0.984092721155903,818.0
0.9842600987353916,0.9841075794621027,0.9841117397878386,818.0
