precision,recall,f1-score,support
0.9675,0.9439024390243902,0.9555555555555556,410.0
0.9449760765550239,0.9681372549019608,0.9564164648910412,408.0
0.9559902200488998,0.9559902200488998,0.9559902200488998,0.9559902200488998
0.956238038277512,0.9560198469631755,0.9559860102232984,818.0
0.9562655736362466,0.9559902200488998,0.9559849577668981,818.0
