precision,recall,f1-score,support
0.9725,0.9604938271604938,0.9664596273291925,405.0
0.9617224880382775,0.9733656174334141,0.9675090252707581,413.0
0.9669926650366748,0.9669926650366748,0.9669926650366748,0.9669926650366748
0.9671112440191387,0.966929722296954,0.9669843262999753,818.0
0.9670585422491548,0.9669926650366748,0.966989457830252,818.0
