precision,recall,f1-score,support
0.85177304964539,0.7728442728442728,0.810391363022942,1554.0
0.7485754985754985,0.8341269841269842,0.789039039039039,1260.0
0.8002842928216063,0.8002842928216063,0.8002842928216063,0.8002842928216063
0.8001742741104443,0.8034856284856284,0.7997152010309905,2814.0
0.805565190957379,0.8002842928216063,0.8008306209405975,2814.0
