precision,recall,f1-score,support
0.8439716312056738,0.8084239130434783,0.8258154059680777,1472.0
0.7991452991452992,0.8360655737704918,0.8171886380189366,1342.0
0.8216062544420754,0.8216062544420754,0.8216062544420754,0.8216062544420754
0.8215584651754865,0.8222447434069851,0.8215020219935072,2814.0
0.8225938992849124,0.8216062544420754,0.8217012899098873,2814.0
