precision,recall,f1-score,support
0.8375886524822695,0.8023097826086957,0.8195697432338656,1472.0
0.7927350427350427,0.8293591654247392,0.8106336489439183,1342.0
0.8152096659559346,0.8152096659559346,0.8152096659559346,0.8152096659559346
0.8151618476086562,0.8158344740167174,0.8151016960888919,2814.0
0.8161979117996903,0.8152096659559346,0.8153081090700031,2814.0
