Source,Target
80481,3284
80481,71557
80481,118124
80481,277799
80481,5483
80481,65731
80481,90743
107159,71547
41666,17061
41666,93461
41666,71592
41666,155567
41666,29782
76575,29782
76575,25950
76575,71592
76575,17012
195392,71547
195392,131679
195392,167008
195392,107761
195392,107727
195392,256269
195392,71556
195392,25950
195392,29782
6982,55467
54104,8051
54104,5483
54104,71632
54104,71606
54104,256269
54104,3284
54104,2960
863,35488
863,14878
863,718
863,70530
863,612
43874,28929
43874,28375
43874,3284
43874,10621
43874,8051
43874,17360
43874,15977
43874,71256
43874,14878
43874,7333
70530,240728
70530,25843
70530,131679
70530,86617
70530,240730
70530,17360
70530,240732
70530,34278
70530,240733
70530,240734
70530,240735
70530,240736
70530,240737
70530,240738
70530,240741
70530,240744
70530,28996
70530,24481
70530,240749
70530,240752
70530,240754
70530,71420
70530,240755
70530,240756
70530,35726
70530,90743
70530,90725
70530,750
70530,14878
70530,5584
70530,240760
70530,169513
70530,239913
70530,93886
70530,240766
70530,240768
70530,240769
70530,240770
70530,240771
70530,240773
70530,133279
70530,240774
70530,25950
70530,240776
70530,240777
70530,240779
70530,2861
70530,17237
70530,68459
70530,49623
70530,240783
70530,240784
70530,240785
70530,198184
70530,240787
70530,240789
70530,718
70530,106331
70530,240792
70530,240793
70530,240794
70530,240796
70530,612
70530,240799
70530,8051
41875,71521
29604,90690
29604,90691
29604,90694
29604,90696
29604,72591
29604,90698
29604,90699
29604,90700
29604,36809
29604,29631
29604,90709
29604,90710
29604,90711
29604,90712
29604,90713
29604,90714
29604,90715
29604,29603
29604,5567
29604,90718
29604,30314
29604,90722
29604,90724
29604,90725
29604,90727
29604,90730
29604,90735
29604,90736
29604,90737
29604,90738
29604,29611
29604,90742
29604,90743
29604,90744
29604,90746
29604,90747
29604,90748
29604,90749
29604,90752
29604,90755
29604,90756
29604,78522
29604,90759
29604,90761
29604,90765
29604,90766
29604,90767
29604,90769
29604,90771
29604,90774
29604,90777
29604,90778
29604,90779
29604,90780
29604,90781
29604,90783
29604,90784
29604,5449
29604,90787
29604,90788
29604,90790
29604,90796
29604,90797
29604,90798
29604,90801
29604,36400
29604,90804
29604,90806
29604,90807
29604,77859
29604,90812
29604,90813
29604,90814
29604,90816
29604,28375
29604,90819
29604,90820
29604,90822
29604,90824
29604,90825
29604,90826
29604,90828
29604,90829
29604,90830
29604,90832
48096,52520
54259,12078
54259,14878
54259,71501
54259,8051
54259,93886
54259,71267
54259,71641
25688,71692
25688,71709
25688,313971
25688,71329
25688,71371
25688,242739
25688,71673
25688,17362
25688,34178
25688,71403
25688,71654
25688,71669
25688,71312
25688,71362
25688,71411
25688,71308
160901,7166
160901,76897
160901,5514
160901,2861
160901,166509
160901,5483
160901,35726
160901,118124
160901,7461
160901,8051
160901,65731
191647,36400
191647,240441
191647,17360
191647,10621
191647,17362
34236,7166
34236,14848
34236,34249
34236,227877
34236,34321
34236,122968
34236,251648
34236,251675
34236,750
34236,612
34236,229210
34236,34250
34236,251715
34236,34403
34236,251729
34236,34351
34236,5449
34236,34301
34236,90765
34236,42831
34236,251753
34236,34306
34236,251760
34236,251765
34236,240441
34236,5567
28170,29782
28170,10065
28170,52520
249492,122969
71331,71395
71331,71304
71331,71654
71331,71259
71331,71430
71331,71255
71331,71625
71331,71458
71331,71401
71331,71389
71331,71565
71331,71392
24264,46801
71395,71343
71395,71270
71395,14383
71395,71362
71395,56251
71395,35488
71395,71556
71395,71412
71395,35726
71395,26965
71395,49418
71395,71312
71395,71692
71395,71673
71395,71709
71395,71620
71395,52520
71395,757
71401,71672
71401,71669
71401,71593
71401,14383
71410,122938
71410,122939
71410,122941
71410,122942
71410,122943
71410,122945
71410,122947
71410,122948
71410,99636
71410,122956
71410,122957
71410,122958
71410,122959
71410,122961
71410,122962
71410,122963
71410,122965
71410,118124
71410,122966
71410,122967
71410,122968
71410,58160
71410,122969
71410,122972
71410,122973
71410,122974
71410,122980
71410,122986
71410,122988
71410,122990
71410,122991
71410,122993
71410,122998
71410,90725
71410,90743
71410,123003
71410,123004
71410,65731
126737,71522
12078,52520
12078,71158
71493,14383
71493,71490
71493,3284
71493,25950
71493,7333
71493,71500
71493,71501
71493,54259
71493,5584
71493,2472
251760,313707
251760,288620
251760,160931
251760,313708
251760,313709
251760,313710
251760,24488
251760,313713
251760,2960
251760,313714
251760,313715
251760,313716
251760,269513
251760,277799
251760,58123
251760,46674
251760,313719
251760,313721
251760,179522
251760,234358
251760,313723
251760,714
251760,313724
251760,313725
251760,24411
251760,313729
251760,312090
251760,244541
251760,100155
251760,34321
251760,272783
251760,313732
251760,313734
251760,3060
251760,313736
251760,313737
251760,313738
251760,313739
251760,313741
251760,251729
251760,90725
251760,90743
251760,313743
251760,56018
251760,313744
251760,35726
251760,313748
251760,129260
251760,313749
251760,313750
251760,313751
251760,313753
251760,283357
251760,313755
251760,313756
251760,313757
251760,313759
251760,169939
251760,283481
251760,313760
251760,665
251760,313761
251760,290407
251760,172532
251760,313765
251760,313766
251760,313767
251760,313768
251760,313769
251760,313772
251760,313773
251760,177936
251760,313777
251760,756
251760,313778
251760,313781
251760,313782
251760,97922
251760,313783
251760,297962
251760,313786
251760,122959
251760,46641
251760,313789
251760,313790
251760,313791
251760,313792
251760,7452
251760,313793
251760,313794
251760,313796
251760,62434
251760,313800
251760,149041
251760,167041
251760,251648
251760,313801
251760,230312
251760,313803
251760,313804
251760,313806
251760,34306
251760,313807
251760,313808
251760,313809
251760,313810
251760,313811
251760,313812
251760,313813
251760,313814
251760,313815
251760,66979
251760,5584
251760,313816
251760,313817
251760,313821
251760,313822
251760,77001
251760,71636
251760,757
251760,240738
251760,76897
251760,313830
251760,313833
251760,5514
251760,272802
251760,48831
251760,56373
251760,313835
251760,313836
251760,313837
251760,313839
251760,313843
251760,313844
251760,118159
251760,313846
251760,34351
251760,116092
251760,313850
251760,313852
251760,313853
251760,46713
251760,313855
251760,313856
251760,169791
251760,36403
251760,313859
251760,313860
251760,313863
251760,313865
251760,77859
251760,75041
251760,34249
251760,46639
251760,106331
251760,261589
251760,106345
251760,313869
251760,313874
251760,313875
251760,313876
251760,313877
251760,313878
251760,129388
251760,159020
251760,313880
251760,313881
251760,251675
251760,36400
251760,313882
251760,156139
251760,313884
251760,65731
251760,313887
251760,313888
251760,269537
251760,313891
251760,109107
251760,179501
251760,122986
251760,177960
251760,46764
251760,187096
251760,313899
251760,251765
251760,251715
251760,313900
251760,313902
251760,313904
251760,313905
251760,313907
251760,225141
251760,313909
251760,313914
251760,227877
251760,313918
251760,313920
251760,123004
251760,313925
251760,612
251760,58690
251760,118124
251760,15977
251760,313927
251760,34432
251760,278366
251760,313930
251760,107661
251760,40960
251760,313933
251760,14848
251760,166509
251760,313935
251760,56068
251760,313937
251760,313938
251760,313939
251760,240441
251760,313940
251760,313941
251760,313942
251760,34686
251760,5483
251760,313945
251760,107761
251760,34250
251760,750
251760,313947
251760,151287
251760,313951
251760,313953
251760,313955
251760,313956
251760,313957
251760,97829
251760,76899
251760,313960
251760,313962
251760,84348
251760,313963
251760,65717
251760,167008
251760,20462
251760,313966
251760,313967
251760,239822
251760,313968
251760,313971
251760,313972
251760,313973
251760,235273
251760,177955
251760,313976
251760,313981
251760,313983
251760,313985
251760,251753
251760,42831
251760,107727
251760,313988
251760,229210
251760,313989
251760,46950
251760,313993
251760,34301
71539,14383
71539,71709
71539,122974
71539,71599
71539,3284
71539,313971
71539,71712
71539,71328
71539,122967
71539,17362
71539,256269
71539,71606
53150,49418
34767,278366
34767,177936
34767,313777
34767,283357
34767,65731
34767,14848
34767,71606
34767,122968
34767,313748
34767,251753
34767,2960
34767,227877
34767,235273
34767,24488
34767,20462
34767,714
34767,313993
34767,7452
34767,4078
178147,58690
178147,169513
178147,179522
178147,123004
178147,28375
178147,129388
178147,71482
178147,65717
178147,77859
178147,97829
178147,65731
71666,35488
71666,326757
71666,326759
71666,326760
71666,2196
71666,326761
71666,113168
71666,326762
71666,326763
71666,93461
71666,326764
71666,326765
71666,326766
71666,326769
71666,326770
71666,326771
71666,326772
71666,326773
71666,326775
71666,3580
71666,197690
71666,68418
71666,242763
71666,326779
71666,34280
71666,233941
71666,326780
71666,326781
71666,326782
71666,7166
71666,242739
71666,326785
71666,326786
71666,29049
71666,326787
71666,195919
71666,181525
71666,116067
71666,2851
71666,326793
71666,34189
71666,326796
71666,711
71666,326797
71666,243046
71666,326799
71666,288339
71666,326804
71666,326807
71666,326808
71666,72925
71666,326812
71666,326813
71666,326814
71666,4078
71666,283063
71666,283064
71666,71158
71666,326815
71666,34401
71666,261293
71666,46705
71666,283055
71666,283056
71666,220689
71666,283058
71666,240441
71666,283060
71666,283061
71666,326818
71666,242822
71666,242878
71666,326819
71666,326820
71666,326821
71666,326822
71666,326824
71666,56251
71666,326825
71666,326826
71666,326827
71666,326828
71666,326829
71666,326830
71666,326831
71666,326832
71666,326833
71666,10065
71666,326835
71666,326836
71666,326837
71666,326838
71666,326839
71666,326840
71666,326841
71666,268436
71666,326842
71666,326843
71666,259981
71666,45458
71666,106446
71666,326844
71666,326845
71666,326846
71666,76245
71666,326847
71666,326849
71666,326852
71666,326854
71666,326857
71666,326860
71666,326863
71666,326864
71666,326865
71666,176889
71666,48977
71666,326870
71666,326871
71666,96888
71666,326872
71666,326874
71666,326875
71666,326878
71666,201763
71666,326880
71666,326882
71666,326883
71666,242806
71666,326884
71666,326885
71666,326887
71666,326889
71666,326892
71666,326893
71666,252161
71666,326902
71666,66935
71666,326905
71666,326909
71666,326910
71666,242818
71666,326911
71666,326913
71666,326914
71666,326916
71666,242959
71666,326917
71666,5483
71666,220929
71666,249873
71666,218039
71666,326921
71666,34403
71666,242994
71666,71552
71666,326925
71666,326927
71666,242899
71666,326930
71666,326933
71666,326934
71666,258958
71666,47853
71666,326935
71666,25658
71666,326940
71666,326943
71666,233888
71666,326944
71666,326945
71666,326946
71666,326947
71666,138622
71666,242846
71666,326949
71666,326951
71666,326952
71666,326953
71666,326954
71666,326955
71666,326956
71666,326959
71666,326960
71666,22626
71666,326964
71666,17012
71666,34178
71666,326965
71666,132115
71666,326969
71666,326971
71666,326973
71666,97995
71666,250383
71666,326974
71666,326976
71666,326978
71666,326981
71666,750
71666,7461
71666,326984
71666,326985
71666,17066
71666,326987
71666,17061
71666,326988
71666,155567
71666,326989
71666,326990
71666,173238
71666,326993
71666,326995
71666,242975
71666,242889
71666,326999
71666,327001
71666,233956
71666,233970
71666,213279
71666,327002
71666,5596
71666,242984
71666,327004
71666,233886
71666,327007
71666,327009
71666,327011
71666,327013
71666,242992
71666,327014
71666,327015
71666,327016
71666,327017
71666,327022
71666,327025
71666,327026
71666,243000
71666,712
71666,327029
71666,327030
71666,327032
71666,243016
71666,327033
71666,327038
71666,327040
71666,327041
71666,327042
71666,327046
71666,327047
71666,327048
71666,327051
71666,327052
71666,327053
71666,327055
71666,166657
71666,327056
71666,327057
71666,327061
71666,327063
71666,327065
71666,327068
71666,327069
71666,327070
71666,218017
71666,327071
