,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees,Mutual_Follow,Adar_Index
0,Source,Target,1,0.0012050762504280871,0.002398932493592831,-1,0,0,0,0,0,0,0,0.0
1,4135,291716,1,0.0006401635857103103,0.0012202925530345554,-1,0,0,0,0,0,0,0,0.0
2,102646,11606,1,0.0004487856812021778,0.0016675269926260065,-1,0,0,1,0,0,0,0,0.0
3,102646,291908,1,0.0004487856812021778,0.0006410352742158133,-1,0,0,0,0,0,0,0,0.0
4,14602,11267,1,0.0006887963845155639,0.0020495438971991705,5,0,1,2,0,0,0,0,0.0
5,14602,33404,1,0.0006887963845155639,0.0011769818574461045,-1,0,1,0,90,0,0,0,0.0
6,14602,33443,1,0.0006887963845155639,0.0012782477235724762,-1,0,1,1,0,0,0,0,0.0
7,14602,10986,1,0.0006887963845155639,0.0005966635169609498,-1,0,1,0,0,0,0,0,0.0
8,8585,9107,1,0.0011567777323542802,0.0056054311771698085,-1,0,0,1,0,0,0,0,0.0
9,33404,361857,1,0.0011769818574461045,0.0008876951213042587,2,0,90,1,0,0,0,0,0.0
10,33404,279149,1,0.0011769818574461045,0.0006446901622967403,-1,0,90,0,0,0,0,0,0.0
11,33404,361858,1,0.0011769818574461045,0.000787338970201571,3,0,90,1,0,0,0,0,0.0
12,33404,361861,1,0.0011769818574461045,0.001053070883902987,3,0,90,1,0,0,0,0,0.0
13,33404,361862,1,0.0011769818574461045,0.0005830859372800794,-1,0,90,0,0,0,0,0,0.0
14,33404,361863,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
15,33404,361864,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
16,33404,361867,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
17,33404,361868,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
18,33404,361870,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
19,33404,361874,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
20,33404,361875,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
21,33404,361877,1,0.0011769818574461045,0.002918637828454504,2,0,90,1,0,0,0,0,0.0
22,33404,361879,1,0.0011769818574461045,0.0005899533840178413,4,0,90,1,0,0,0,0,0.0
23,33404,361881,1,0.0011769818574461045,0.0009042625521565072,2,0,90,1,0,0,0,0,0.0
24,33404,361884,1,0.0011769818574461045,0.0008266099865634233,-1,0,90,0,0,0,0,0,0.0
25,33404,361886,1,0.0011769818574461045,0.0008376999515666689,2,0,90,1,0,0,0,0,0.0
26,33404,361887,1,0.0011769818574461045,0.0018553673809648087,4,0,90,1,0,0,0,0,0.0
27,33404,361890,1,0.0011769818574461045,0.001189187681285533,3,0,90,1,0,0,0,0,0.0
28,33404,221072,1,0.0011769818574461045,0.0008277119914268081,3,0,90,1,0,0,0,0,0.0
29,33404,361893,1,0.0011769818574461045,0.0008160145456435248,2,0,90,1,0,0,0,0,0.0
30,33404,361894,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
31,33404,361897,1,0.0011769818574461045,0.0014326926184779817,4,0,90,1,0,0,0,0,0.0
32,33404,143982,1,0.0011769818574461045,0.0012763729891945275,2,0,90,1,0,0,0,0,0.0
33,33404,70837,1,0.0011769818574461045,0.0016820314904408373,3,0,90,1,0,0,0,0,0.0
34,33404,361899,1,0.0011769818574461045,0.0024224494360522817,2,0,90,1,0,0,0,0,0.0
35,33404,6334,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
36,33404,17491,1,0.0011769818574461045,0.0005807275607013209,-1,0,90,0,0,0,0,0,0.0
37,33404,48494,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
38,33404,361901,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
39,33404,361906,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
40,33404,361908,1,0.0011769818574461045,0.0011200517608477545,2,0,90,1,0,0,0,0,0.0
41,33404,361909,1,0.0011769818574461045,0.0005799641444302914,-1,0,90,0,0,0,0,0,0.0
42,33404,256644,1,0.0011769818574461045,0.000999679793229843,2,0,90,1,0,0,0,0,0.0
43,33404,361911,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
44,33404,361912,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
45,33404,361913,1,0.0011769818574461045,0.0008355581665267478,-1,0,90,0,0,0,0,0,0.0
46,33404,361916,1,0.0011769818574461045,0.0009350929752154707,-1,0,90,0,0,0,0,0,0.0
47,33404,361918,1,0.0011769818574461045,0.0012789644678435868,2,0,90,1,0,0,0,0,0.0
48,33404,361920,1,0.0011769818574461045,0.0021840159442009376,2,0,90,1,0,0,0,0,0.0
49,33404,361929,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
50,33404,361930,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
51,33404,361932,1,0.0011769818574461045,0.000634933352993109,-1,0,90,0,0,0,0,0,0.0
52,33404,291714,1,0.0011769818574461045,0.0010234327545872762,-1,0,90,1,0,0,0,0,0.0
53,33404,361933,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
54,33404,361934,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
55,33404,50778,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
56,33404,56457,1,0.0011769818574461045,0.0005290994296623677,-1,0,90,0,0,0,0,0,0.0
57,33404,361935,1,0.0011769818574461045,0.0008355681366636056,-1,0,90,0,0,0,0,0,0.0
58,33404,361936,1,0.0011769818574461045,0.0021016987898504467,5,0,90,1,0,0,0,0,0.0
59,33404,79579,1,0.0011769818574461045,0.0010598605203774327,-1,0,90,0,0,0,0,0,0.0
60,33404,361938,1,0.0011769818574461045,0.0006679054374492737,2,0,90,1,0,0,0,0,0.0
61,33404,361939,1,0.0011769818574461045,0.0013055529808887077,3,0,90,1,0,0,0,0,0.0
62,33404,361940,1,0.0011769818574461045,0.0014255010450008108,9,0,90,1,0,0,0,0,0.0
63,33404,361941,1,0.0011769818574461045,0.001068743987646159,4,0,90,1,0,0,0,0,0.0
64,33404,361942,1,0.0011769818574461045,0.001409098163387558,3,0,90,1,0,0,0,0,0.0
65,33404,361943,1,0.0011769818574461045,0.0026149208777710388,5,0,90,1,0,0,0,0,0.0
66,33404,361944,1,0.0011769818574461045,0.0008446953989479061,-1,0,90,0,0,0,0,0,0.0
67,33404,361945,1,0.0011769818574461045,0.000759312031976904,3,0,90,1,0,0,0,0,0.0
68,33404,266014,1,0.0011769818574461045,0.0008142780473692074,3,0,90,1,0,0,0,0,0.0
69,33404,115468,1,0.0011769818574461045,0.0005945738129869894,-1,0,90,0,0,0,0,0,0.0
70,33404,361947,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
71,33404,361948,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
72,33404,361951,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
73,33404,361953,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
74,33404,145222,1,0.0011769818574461045,0.0008355681366636056,-1,0,90,0,0,0,0,0,0.0
75,33404,361954,1,0.0011769818574461045,0.0007257081216443969,-1,0,90,0,0,0,0,0,0.0
76,33404,361955,1,0.0011769818574461045,0.0011270675949716458,3,0,90,1,0,0,0,0,0.0
77,33404,361958,1,0.0011769818574461045,0.0008365779670829981,-1,0,90,0,0,0,0,0,0.0
78,33404,361960,1,0.0011769818574461045,0.0017145224412766706,6,0,90,1,0,0,0,0,0.0
79,33404,361961,1,0.0011769818574461045,0.000580387627182571,-1,0,90,0,0,0,0,0,0.0
80,33404,109978,1,0.0011769818574461045,0.0016511977718836146,3,0,90,1,0,0,0,0,0.0
81,33404,361968,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
82,33404,361969,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
83,33404,125245,1,0.0011769818574461045,0.0005803909505615236,-1,0,90,0,0,0,0,0,0.0
84,33404,361970,1,0.0011769818574461045,0.0009028020345973322,3,0,90,1,0,0,0,0,0.0
85,33404,98280,1,0.0011769818574461045,0.0013469223691503045,-1,0,90,0,0,0,0,0,0.0
86,33404,361971,1,0.0011769818574461045,0.000644185247087044,-1,0,90,0,0,0,0,0,0.0
87,33404,289742,1,0.0011769818574461045,0.0008584710014988214,2,0,90,1,0,0,0,0,0.0
88,33404,361973,1,0.0011769818574461045,0.0013810513655833853,6,0,90,1,0,0,0,0,0.0
89,33404,361975,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
90,33404,361977,1,0.0011769818574461045,0.001507665397978852,3,0,90,1,0,0,0,0,0.0
91,33404,55341,1,0.0011769818574461045,0.0007257081216443969,-1,0,90,0,0,0,0,0,0.0
92,33404,70103,1,0.0011769818574461045,0.0006679054374492737,2,0,90,1,0,0,0,0,0.0
93,33404,361979,1,0.0011769818574461045,0.002180973324848292,4,0,90,1,0,0,0,0,0.0
94,33404,361982,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
95,33404,361984,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
96,33404,361986,1,0.0011769818574461045,0.0008785132744919873,6,0,90,1,0,0,0,0,0.0
97,33404,361987,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
98,33404,51995,1,0.0011769818574461045,0.0027940868747101297,2,0,90,1,0,0,0,0,0.0
99,33404,361991,1,0.0011769818574461045,0.0017518227056810638,4,0,90,1,0,0,0,0,0.0
100,33404,361992,1,0.0011769818574461045,0.0007257031365759678,-1,0,90,0,0,0,0,0,0.0
101,33404,107971,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
102,33404,137,1,0.0011769818574461045,0.000634933352993109,-1,0,90,0,0,0,0,0,0.0
103,33404,239606,1,0.0011769818574461045,0.0010173525518695765,-1,0,90,0,0,0,0,0,0.0
104,33404,361996,1,0.0011769818574461045,0.0015743348180724261,2,0,90,1,0,0,0,0,0.0
105,33404,361999,1,0.0011769818574461045,0.0008126367488166656,3,0,90,1,0,0,0,0,0.0
106,33404,362000,1,0.0011769818574461045,0.002911280848401291,2,0,90,1,0,0,0,0,0.0
107,33404,352667,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
108,33404,362002,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
109,33404,362003,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
110,33404,362004,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
111,33404,362005,1,0.0011769818574461045,0.0053223034679240055,3,0,90,1,0,0,0,0,0.0
112,33404,362006,1,0.0011769818574461045,0.0026074585342668057,3,0,90,1,0,0,0,0,0.0
113,33404,362007,1,0.0011769818574461045,0.0013005160070202891,-1,0,90,0,0,0,0,0,0.0
114,33404,362008,1,0.0011769818574461045,0.001191719616436096,5,0,90,1,0,0,0,0,0.0
115,33404,362011,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
116,33404,362013,1,0.0011769818574461045,0.001196417972762256,4,0,90,1,0,0,0,0,0.0
117,33404,362015,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
118,33404,362016,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
119,33404,362019,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
120,33404,362020,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
121,33404,362021,1,0.0011769818574461045,0.0010282502014234921,2,0,90,1,0,0,0,0,0.0
122,33404,362024,1,0.0011769818574461045,0.0009520979352121851,5,0,90,1,0,0,0,0,0.0
123,33404,362026,1,0.0011769818574461045,0.0009691647779863223,2,0,90,1,0,0,0,0,0.0
124,33404,362028,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
125,33404,362030,1,0.0011769818574461045,0.0013883659191952218,-1,0,90,0,0,0,0,0,0.0
126,33404,362034,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
127,33404,362035,1,0.0011769818574461045,0.0032132344546726864,2,0,90,1,0,0,0,0,0.0
128,33404,362036,1,0.0011769818574461045,0.0017014085383485046,2,0,90,1,0,0,0,0,0.0
129,33404,362037,1,0.0011769818574461045,0.0009991911030824876,-1,0,90,0,0,0,0,0,0.0
130,33404,362041,1,0.0011769818574461045,0.0008355581665267478,-1,0,90,0,0,0,0,0,0.0
131,33404,362042,1,0.0011769818574461045,0.0009538465080007653,3,0,90,1,0,0,0,0,0.0
132,33404,362043,1,0.0011769818574461045,0.0015699914478514026,-1,0,90,0,0,0,0,0,0.0
133,33404,362044,1,0.0011769818574461045,0.0012314670846116,4,0,90,1,0,0,0,0,0.0
134,33404,31039,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
135,33404,3277,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
136,33404,362047,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
137,33404,362049,1,0.0011769818574461045,0.000644185247087044,-1,0,90,0,0,0,0,0,0.0
138,33404,362051,1,0.0011769818574461045,0.002291162095291632,3,0,90,1,0,0,0,0,0.0
139,33404,362052,1,0.0011769818574461045,0.0010993524103955108,3,0,90,1,0,0,0,0,0.0
140,33404,297743,1,0.0011769818574461045,0.0011464265896176675,3,0,90,1,0,0,0,0,0.0
141,33404,362054,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
142,33404,362055,1,0.0011769818574461045,0.0007225239415752137,2,0,90,1,0,0,0,0,0.0
143,33404,132730,1,0.0011769818574461045,0.0044166646454011655,3,0,90,1,0,0,0,0,0.0
144,33404,362057,1,0.0011769818574461045,0.0008365779670829981,-1,0,90,0,0,0,0,0,0.0
145,33404,362060,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
146,33404,362061,1,0.0011769818574461045,0.001759046621590466,4,0,90,1,0,0,0,0,0.0
147,33404,240972,1,0.0011769818574461045,0.0005290994296623677,-1,0,90,0,0,0,0,0,0.0
148,33404,362063,1,0.0011769818574461045,0.0009457484484480926,-1,0,90,0,0,0,0,0,0.0
149,33404,362066,1,0.0011769818574461045,0.0008355581665267478,-1,0,90,0,0,0,0,0,0.0
150,33404,362067,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
151,33404,362068,1,0.0011769818574461045,0.0007536396048059401,3,0,90,1,0,0,0,0,0.0
152,33404,362070,1,0.0011769818574461045,0.0010997856328564223,3,0,90,1,0,0,0,0,0.0
153,33404,2870,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
154,33404,105508,1,0.0011769818574461045,0.003340166361701082,2,0,90,1,0,0,0,0,0.0
155,33404,362073,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
156,33404,123656,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
157,33404,362076,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
158,33404,124262,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
159,33404,362077,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
160,33404,362078,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
161,33404,159174,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
162,33404,129236,1,0.0011769818574461045,0.0006166233392536803,-1,0,90,0,0,0,0,0,0.0
163,33404,362084,1,0.0011769818574461045,0.0014044190347360598,2,0,90,1,0,0,0,0,0.0
164,33404,362088,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
165,33404,362090,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
166,33404,362095,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
167,33404,273717,1,0.0011769818574461045,0.0024126263820361594,3,0,90,1,0,0,0,0,0.0
168,33404,362096,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
169,33404,362099,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
170,33404,166827,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
171,33404,16809,1,0.0011769818574461045,0.0006452511545385756,-1,0,90,0,0,0,0,0,0.0
172,33404,295972,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
173,33404,362101,1,0.0011769818574461045,0.0006452511545385756,-1,0,90,0,0,0,0,0,0.0
174,33404,362102,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
175,33404,343317,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
176,33404,362103,1,0.0011769818574461045,0.002189084157259546,2,0,90,1,0,0,0,0,0.0
177,33404,362105,1,0.0011769818574461045,0.0005616229050374405,-1,0,90,0,0,0,0,0,0.0
178,33404,362107,1,0.0011769818574461045,0.0019148807096282766,4,0,90,1,0,0,0,0,0.0
179,33404,102657,1,0.0011769818574461045,0.0008376999515666689,2,0,90,1,0,0,0,0,0.0
180,33404,362109,1,0.0011769818574461045,0.0022057441968066594,-1,0,90,0,0,0,0,0,0.0
181,33404,181770,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
182,33404,362110,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
183,33404,117478,1,0.0011769818574461045,0.0012697659395053578,-1,0,90,0,0,0,0,0,0.0
184,33404,362111,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
185,33404,298670,1,0.0011769818574461045,0.0011213455966704404,2,0,90,1,0,0,0,0,0.0
186,33404,78981,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
187,33404,23655,1,0.0011769818574461045,0.0011580050583105575,-1,0,90,0,0,0,0,0,0.0
188,33404,18960,1,0.0011769818574461045,0.0004554973442290383,-1,0,90,0,0,0,0,0,0.0
189,33404,362116,1,0.0011769818574461045,0.0010335044406768127,6,0,90,1,0,0,0,0,0.0
190,33404,362117,1,0.0011769818574461045,0.0011454062925498186,-1,0,90,0,0,0,0,0,0.0
191,33404,362118,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
192,33404,362121,1,0.0011769818574461045,0.000644185247087044,-1,0,90,0,0,0,0,0,0.0
193,33404,17602,1,0.0011769818574461045,0.0019192297681459565,4,0,90,1,0,0,0,0,0.0
194,33404,362122,1,0.0011769818574461045,0.0010618592110291719,4,0,90,1,0,0,0,0,0.0
195,33404,174380,1,0.0011769818574461045,0.0006345967428533115,-1,0,90,0,0,0,0,0,0.0
196,33404,90117,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
197,33404,73874,1,0.0011769818574461045,0.0006074898165158192,-1,0,90,0,0,0,0,0,0.0
198,33404,362125,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
199,33404,12782,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
200,33404,281580,1,0.0011769818574461045,0.006003258899375472,2,0,90,1,0,0,0,0,0.0
201,33404,96245,1,0.0011769818574461045,0.0010750147163696244,4,0,90,1,0,0,0,0,0.0
202,33404,215228,1,0.0011769818574461045,0.0005811015555292113,-1,0,90,0,0,0,0,0,0.0
203,33404,362129,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
204,33404,362132,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
205,33404,179660,1,0.0011769818574461045,0.0013919414001793608,-1,0,90,0,0,0,0,0,0.0
206,33404,116587,1,0.0011769818574461045,0.0008355681366636056,-1,0,90,0,0,0,0,0,0.0
207,33404,362135,1,0.0011769818574461045,0.0008097827412494613,2,0,90,1,0,0,0,0,0.0
208,33404,362136,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
209,33404,258689,1,0.0011769818574461045,0.0011982599934897522,2,0,90,1,0,0,0,0,0.0
210,33404,362138,1,0.0011769818574461045,0.0009851136838300138,12,0,90,1,0,0,0,0,0.0
211,33404,362142,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
212,33404,362144,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
213,33404,362145,1,0.0011769818574461045,0.0009981855135389696,-1,0,90,0,0,0,0,0,0.0
214,33404,92721,1,0.0011769818574461045,0.0012541274246334836,4,0,90,1,0,0,0,0,0.0
215,33404,362146,1,0.0011769818574461045,0.0009455059101489717,-1,0,90,0,0,0,0,0,0.0
216,33404,362147,1,0.0011769818574461045,0.002247601719040499,3,0,90,1,0,0,0,0,0.0
217,33404,205102,1,0.0011769818574461045,0.003294130751629076,-1,0,90,0,0,0,0,0,0.0
218,33404,362148,1,0.0011769818574461045,0.0005293535193137356,-1,0,90,0,0,0,0,0,0.0
219,33404,362149,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
220,33404,14602,1,0.0011769818574461045,0.0006887963845155639,-1,0,90,0,1,0,0,0,0.0
221,33404,362151,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
222,33404,362152,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
223,33404,28850,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
224,33404,362154,1,0.0011769818574461045,0.000635608590317248,-1,0,90,0,0,0,0,0,0.0
225,33404,362155,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
226,33404,362156,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
227,33404,156253,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
228,33404,362158,1,0.0011769818574461045,0.0010090868036088762,-1,0,90,0,0,0,0,0,0.0
229,33404,14747,1,0.0011769818574461045,0.0010086685944098292,-1,0,90,0,0,0,0,0,0.0
230,33404,20742,1,0.0011769818574461045,0.0005290994296623677,-1,0,90,0,0,0,0,0,0.0
231,33404,362161,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
232,33404,11606,1,0.0011769818574461045,0.0016675269926260065,3,0,90,1,0,0,0,0,0.0
233,33404,362163,1,0.0011769818574461045,0.0009044637036909663,2,0,90,1,0,0,0,0,0.0
234,33404,32458,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
235,33404,362165,1,0.0011769818574461045,0.000877038538115255,-1,0,90,0,0,0,0,0,0.0
236,33404,362166,1,0.0011769818574461045,0.0008376999515666689,-1,0,90,0,0,0,0,0,0.0
237,33404,140582,1,0.0011769818574461045,0.001995526840297842,4,0,90,1,0,0,0,0,0.0
238,33404,362167,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
239,33404,362168,1,0.0011769818574461045,0.0008355681366636056,-1,0,90,0,0,0,0,0,0.0
240,33404,362169,1,0.0011769818574461045,0.0029927251462015586,2,0,90,1,0,0,0,0,0.0
241,33404,105826,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
242,33404,362170,1,0.0011769818574461045,0.0005484913097645488,-1,0,90,0,0,0,0,0,0.0
243,33404,362171,1,0.0011769818574461045,0.0012789644678435868,2,0,90,1,0,0,0,0,0.0
244,33404,61703,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
245,33404,362172,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
246,33404,362173,1,0.0011769818574461045,0.001436375859668452,3,0,90,1,0,0,0,0,0.0
247,33404,362174,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
248,33404,362175,1,0.0011769818574461045,0.0008376999515666689,-1,0,90,0,0,0,0,0,0.0
249,33404,362176,1,0.0011769818574461045,0.001812814313912335,2,0,90,1,0,0,0,0,0.0
250,33404,362179,1,0.0011769818574461045,0.0009258296871569756,3,0,90,1,0,0,0,0,0.0
251,33404,277192,1,0.0011769818574461045,0.0028215781132274517,3,0,90,1,0,0,0,0,0.0
252,33404,362181,1,0.0011769818574461045,0.0005807275607013209,-1,0,90,0,0,0,0,0,0.0
253,33404,362182,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
254,33404,362183,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
255,33404,362184,1,0.0011769818574461045,0.0010606721040324766,3,0,90,1,0,0,0,0,0.0
256,33404,362185,1,0.0011769818574461045,0.00045280235751048246,-1,0,90,0,0,0,0,0,0.0
257,33404,126563,1,0.0011769818574461045,0.002213975443300265,4,0,90,1,0,0,0,0,0.0
258,27272,9914,1,0.0004487856812021778,0.0005786424548405425,-1,0,0,0,0,0,0,0,0.0
259,27272,9107,1,0.0004487856812021778,0.0056054311771698085,-1,0,0,1,0,0,0,0,0.0
260,35479,176542,1,0.0004487856812021778,0.0005774543807559089,-1,0,0,0,0,0,0,0,0.0
261,25273,9107,1,0.0004487856812021778,0.0056054311771698085,-1,0,0,1,0,0,0,0,0.0
262,37637,46195,1,0.0010228431819039186,0.0009716137941677212,-1,1,0,0,0,0,0,0,0.0
263,291898,194023,1,0.00045029259383610006,0.00045028086002699467,-1,0,130,0,0,0,0,0,0.0
264,291898,437096,1,0.00045029259383610006,0.00045028086002699467,-1,0,130,0,0,0,0,0,0.0
265,291898,137727,1,0.00045029259383610006,0.00045028086002699467,-1,0,130,0,0,0,0,0,0.0
266,291898,72607,1,0.00045029259383610006,0.0005597402028143198,4,0,130,1,0,0,0,0,0.0
