,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees,Mutual_Follow,Adar_Index
107,16614,7742,1,0.000459962124493609,0.0006435017304009184,4,2,9,8,0,0,0,0,0.0
108,16614,30271,1,0.000459962124493609,0.0003857952052119057,6,2,9,4,0,0,0,0,0.0
109,8427,34162,1,0.0008895560520237355,0.004374567008237867,4,3,15,16,0,0,0,0,0.0
110,8427,181,1,0.0008895560520237355,0.0013036962694555024,3,3,15,14,0,0,0,0,0.0
111,8427,7807,1,0.0008895560520237355,0.002187592479044452,3,3,15,21,5,0,0,0,0.0
112,8427,30902,1,0.0008895560520237355,0.0006957838276309741,4,3,15,6,4,0,0,0,0.0
113,8427,29484,1,0.0008895560520237355,0.0014783962380910875,4,3,15,8,2,0,0,0,0.0
114,8427,27660,1,0.0008895560520237355,0.0006373149147311109,5,3,15,6,9,0,0,0,0.0
115,8427,62300,1,0.0008895560520237355,0.00041851795362585545,7,3,15,2,1,0,0,0,0.0
116,8427,13466,1,0.0008895560520237355,0.0032600811894523104,4,3,15,17,3,0,0,0,0.0
117,8427,62355,1,0.0008895560520237355,0.0005136712135600744,6,3,15,2,1,0,0,0,0.0
118,51436,24126,1,0.0015343061414738442,0.0019120279059914424,3,0,3,4,0,0,0,0,0.0
119,51436,51327,1,0.0015343061414738442,0.0011492063331188342,6,0,3,8,2,0,0,0,0.0
120,51436,23879,1,0.0015343061414738442,0.0028322808708411474,5,0,3,24,5,0,0,0,0.0
121,213231,1405,1,0.001668427514619527,0.01965140300061108,4,1,3,89,0,0,0,0,0.0
122,33016,12616,1,0.001236669981046799,0.002246559644602014,3,3,7,24,0,0,0,0,0.0
123,33016,79991,1,0.001236669981046799,0.0015680939283567717,3,3,7,13,4,0,0,0,0.0
124,33016,21912,1,0.001236669981046799,0.001981584176743899,4,3,7,20,2,0,0,0,0.0
125,33016,8614,1,0.001236669981046799,0.0011033770069563385,5,3,7,10,0,0,0,0,0.0
126,33016,11073,1,0.001236669981046799,0.001970700421741859,4,3,7,16,4,0,0,0,0.0
127,84238,25315,1,0.0009173687746804992,0.001095879361410718,5,4,13,6,4,0,1,0,0.9602525677891274
128,84238,63819,1,0.0009173687746804992,0.0010850091569424535,5,4,13,10,4,0,0,0,0.0
129,84238,6748,1,0.0009173687746804992,0.0026449975296521373,3,4,13,11,2,0,0,0,0.0
130,84238,31196,1,0.0009173687746804992,0.0022799737290256114,4,4,13,7,1,0,0,0,0.0
131,84238,8770,1,0.0009173687746804992,0.0012389191567905022,3,4,13,16,4,0,0,0,0.0
132,84238,14131,1,0.0009173687746804992,0.002184795485324912,4,4,13,10,0,0,0,0,0.0
133,84238,30902,1,0.0009173687746804992,0.0006957838276309741,4,4,13,6,4,0,0,0,0.0
134,84238,29484,1,0.0009173687746804992,0.0014783962380910875,4,4,13,8,2,0,0,0,0.0
135,84238,51327,1,0.0009173687746804992,0.0011492063331188342,3,4,13,8,2,0,0,0,0.0
136,84238,11258,1,0.0009173687746804992,0.0018906695650791495,3,4,13,22,4,0,0,0,0.0
137,84238,119485,1,0.0009173687746804992,0.0024013266314469265,2,4,13,11,0,0,0,0,0.0
138,114974,1405,1,0.000501818958571501,0.01965140300061108,3,1,4,89,0,0,0,0,0.0
139,51490,14722,1,0.0003880971095633845,0.0012898173976475672,5,0,3,12,4,0,0,0,0.0
140,51490,1405,1,0.0003880971095633845,0.01965140300061108,4,0,3,89,0,0,0,0,0.0
141,51490,11563,1,0.0003880971095633845,0.0017193733701153676,5,0,3,17,0,0,0,0,0.0
142,12580,9431,1,0.0008873189827071401,0.002008029307932351,2,5,13,17,0,1,0,0,0.0
143,12580,68051,1,0.0008873189827071401,0.0006255633236310085,5,5,13,3,17,0,2,1,2.0978087182304277
144,12580,68083,1,0.0008873189827071401,0.0017336913978699363,5,5,13,7,3,0,0,0,0.0
145,12580,28538,1,0.0008873189827071401,0.0005811799374836777,4,5,13,4,4,0,0,0,0.0
146,12580,51376,1,0.0008873189827071401,0.0011177045406010131,4,5,13,6,2,0,0,0,0.0
147,12580,68167,1,0.0008873189827071401,0.0014504151680408352,5,5,13,5,10,0,0,1,0.0
148,12580,14249,1,0.0008873189827071401,0.0011099335743513618,2,5,13,16,5,0,0,0,0.0
149,12580,68180,1,0.0008873189827071401,0.00037440306726231403,4,5,13,4,0,0,0,0,0.0
150,12580,8848,1,0.0008873189827071401,0.001188295201883085,2,5,13,6,12,1,0,1,0.0
151,12580,25230,1,0.0008873189827071401,0.0013284249548220143,3,5,13,13,0,0,0,0,0.0
152,12580,10485,1,0.0008873189827071401,0.004143810416403718,3,5,13,21,2,0,0,0,0.0
153,323876,137051,1,0.00029633717397946693,0.0007148040503835874,4,2,5,4,215,0,2,1,3.7568673217330657
154,323876,324251,1,0.00029633717397946693,0.0005470086147164705,2,2,5,4,8,1,0,0,0.0
155,323876,324252,1,0.00029633717397946693,0.00304562308207806,2,2,5,3,0,1,0,0,0.0
156,307,119485,1,0.00021111202760055786,0.0024013266314469265,-1,0,0,11,0,0,0,0,0.0
157,61748,20671,1,0.000571171208097294,0.00232784805596744,3,2,10,12,2,0,0,0,0.0
158,61748,14131,1,0.000571171208097294,0.002184795485324912,6,2,10,10,0,0,0,0,0.0
159,61748,17570,1,0.000571171208097294,0.0017679732393730805,5,2,10,6,0,0,0,0,0.0
160,61748,11553,1,0.000571171208097294,0.001056180579524643,3,2,10,9,5,0,0,0,0.0
161,61748,5110,1,0.000571171208097294,0.00148922321885886,5,2,10,14,0,0,0,0,0.0
162,61748,11563,1,0.000571171208097294,0.0017193733701153676,4,2,10,17,0,0,0,0,0.0
163,61748,133035,1,0.000571171208097294,0.0004002893794473882,5,2,10,5,3,0,0,0,0.0
164,61748,104682,1,0.000571171208097294,0.0012851009133522902,6,2,10,9,2,0,0,0,0.0
165,61748,24875,1,0.000571171208097294,0.0006150042135003661,5,2,10,8,0,0,0,0,0.0
166,53574,1405,1,0.0008254452774690754,0.01965140300061108,3,4,3,89,0,0,0,0,0.0
167,285009,1405,1,0.0004237141861947204,0.01965140300061108,3,0,13,89,0,0,0,0,0.0
168,285009,133035,1,0.0004237141861947204,0.0004002893794473882,3,0,13,5,3,0,0,0,0.0
169,285009,119485,1,0.0004237141861947204,0.0024013266314469265,2,0,13,11,0,0,0,0,0.0
170,285009,14196,1,0.0004237141861947204,0.0008545699138523763,4,0,13,6,5,0,0,0,0.0
171,285009,164966,1,0.0004237141861947204,0.0011620730691432452,5,0,13,3,5,0,1,0,1.430676558073393
172,285009,69236,1,0.0004237141861947204,0.0009471088176499448,3,0,13,6,12,0,0,0,0.0
173,285009,13466,1,0.0004237141861947204,0.0032600811894523104,4,0,13,17,3,0,1,0,0.9602525677891274
174,285009,12640,1,0.0004237141861947204,0.0007768725840221638,4,0,13,11,0,0,0,0,0.0
175,61779,21912,1,0.0005755219349335334,0.001981584176743899,3,2,15,20,2,0,0,0,0.0
