Source,Target
17522,10755
17522,25209
17522,10490
17522,25273
17522,14378
17522,25335
17522,8950
17522,25355
17522,25387
17522,25416
64634,12655
64634,83300
64634,7753
64634,1434
64634,190203
64634,33103
31867,84305
31867,12349
31867,6684
31867,103245
31867,12670
31867,90666
31867,52167
31867,24705
146560,103109
146560,32108
146560,84671
17537,39785
17537,35711
17537,8951
17537,24052
17537,12706
17537,21033
17537,84678
17537,82356
17537,44542
17537,24800
17537,20201
17537,27554
17537,25603
17537,24215
17537,25355
17537,10490
17537,8007
17537,19425
17537,30715
17537,29708
17537,59415
83075,61396
83075,21424
83075,148713
83075,29732
83075,12986
83075,5964
83075,16738
83075,137272
83075,27533
5255,5222
5255,2954
17551,16555
17551,23949
17551,12000
17551,25355
17551,10490
17551,50109
17551,47389
17551,7861
17551,50238
17551,50260
17551,17420
17551,170
17551,25416
17551,44334
81041,84305
81041,103109
81041,12816
81041,33965
81041,82112
81041,20006
81041,22475
81041,11612
81041,16738
81041,14378
81041,39063
81041,21424
81041,17303
81041,32108
81041,12792
23699,118755
23699,12642
23699,10182
23699,11620
23699,55210
23699,12792
23699,5964
23699,29932
23699,16774
23699,11412
23699,51383
23699,56491
23699,18230
35989,123124
35989,11412
35989,123161
35989,14017
35989,84305
35989,10471
35989,12349
35989,20710
35989,170
35989,75279
35989,12688
35989,15344
35989,75285
38037,5964
38037,23795
38037,5762
38037,15344
38037,29932
44183,20710
44183,5762
44183,8668
44183,20201
44183,27554
44183,29708
44183,29932
44183,11631
44183,10714
44183,15344
44183,23978
44183,13907
48277,335489
40093,6359
91298,77514
91298,72575
91298,14746
91298,352200
91298,12000
91298,14094
91298,6679
91298,18448
91298,20103
68773,14764
68773,24215
68773,127788
68773,25416
68773,15717
68773,44542
68773,10453
23719,11412
23719,9244
23719,55210
23719,15329
23719,29708
23719,5
23719,43
23719,52086
23719,7839
23719,60707
23719,22475
56491,190203
56491,10518
56491,29797
56491,84381
56491,25355
33965,12670
33965,19208
33965,169640
33965,10490
33965,9708
33965,61096
33965,75648
33965,13463
33965,34752
33965,69573
140463,12000
140463,12349
140463,52514
140463,29708
140463,6684
140463,12986
140463,312576
140463,8593
36018,10427
36018,52853
36018,75141
36018,16738
36018,21424
36018,16579
36018,7858
36018,80295
36018,8794
36018,93837
36018,17547
36018,90666
83126,14715
83126,18737
126135,9679
126135,9708
126135,9244
126135,379
126135,12349
126135,5648
126135,7540
126135,5654
126135,5658
126135,34015
126135,8007
126135,25355
126135,82112
126135,36870
126135,378045
126135,61207
126135,15717
126135,51383
126135,30715
126135,16579
126135,14897
126135,6389
68793,5762
68793,47389
68793,14764
68793,8889
68793,11620
68793,25416
68793,8950
68793,34752
68793,29797
68793,16738
68793,201697
68793,6684
68793,53623
68793,57756
68793,10755
60604,101348
60604,6684
60604,10427
60604,8668
60604,12580
60604,15717
60604,34752
60604,12349
60604,30715
60604,30483
60604,12642
64702,12670
64702,21133
64702,29797
64702,80029
64702,23795
64702,12792
64702,23226
64702,11620
64702,124675
64702,20695
64702,12639
68797,14764
68797,13463
68797,12628
68797,83300
68797,10987
68797,14715
64706,137272
64706,21133
64706,15695
64706,51383
17603,14378
17603,6389
17603,23879
17603,18873
17603,23940
17603,14715
17603,170
17603,23949
17603,12688
17603,23978
17603,10490
17603,1434
17603,24001
17603,24012
17603,24025
17603,11606
17603,24052
17603,24096
44236,11412
44236,6684
44236,51383
44236,11631
44236,15926
44236,6389
38094,17314
38094,5762
38094,10518
38094,14633
38094,18873
38094,8593
38094,18166
38094,12000
38094,11412
38094,16738
38094,12896
38094,10489
38094,123069
38094,30355
38094,11620
136401,12642
136401,30419
136401,201697
136401,29346
136401,14715
136401,13463
136401,24286
136401,137272
136401,83075
136401,77270
136401,77231
60632,49392
15579,13907
15579,379
15579,58003
15579,47389
15579,12642
15579,14017
15579,12965
15579,11606
34015,25209
34015,96858
34015,14746
34015,96899
34015,17349
214239,47389
214239,9708
214239,40025
214239,15717
214239,61207
214239,21133
214239,11612
214239,5658
214239,29708
275689,133381
275689,6742
44268,49392
44268,47571
44268,9610
44268,34204
44268,16559
44268,124675
44268,12349
85235,8889
85235,29797
85235,14715
85235,54230
85235,10453
85235,12792
85235,6389
85235,18228
201976,76705
201976,17303
201979,57756
201979,8668
201979,33965
201979,35953
201979,63733
201979,54830
201979,25416
201979,35989
201979,76705
64765,10471
64765,137272
64765,20710
64765,47571
64765,60675
64765,24286
64765,8950
64765,12816
64765,16579
64765,12628
64765,33522
9472,28964
9472,10518
9472,11620
9472,16579
9472,6595
9472,23226
9472,75141
9472,75153
9472,9244
9472,32507
9472,41548
9472,21364
9472,11271
9472,10987
9472,75253
9472,33522
9472,7861
9472,75279
9472,75285
9472,49307
60675,19314
60675,12642
60675,12792
60675,12639
60675,21424
60675,14378
60675,50109
60675,12628
60675,17547
60675,47389
60675,12896
60675,12000
60675,170
60675,5648
60675,16579
38157,25355
38157,379
38157,32507
38157,8668
38157,15926
38157,7858
38157,17420
38157,8593
23829,69983
23829,25416
23829,51383
23829,82356
23829,379
23829,61207
23829,23879
23829,18228
23829,170
23829,15717
23829,42559
23829,18230
15641,103245
15641,10427
15641,12000
15641,15717
15641,61207
15641,12642
36123,84678
36123,14633
36123,12349
36123,168060
36123,6684
36123,31924
36123,16579
36123,30430
36123,44542
36123,19314
36123,52164
36123,379
36123,9963
9500,37640
9500,321346
9500,10327
9500,33875
9500,16132
9500,18448
54561,379
54561,14746
54561,14715
52514,49392
52514,14715
52514,15344
60707,7861
60707,77453
60707,16746
60707,11412
60707,25416
60707,14017
60707,27533
60707,14094
60707,23978
79139,8593
79139,11412
79139,7858
79139,32108
38190,25416
38190,12349
38190,12706
38190,25355
38190,55210
38190,5658
38190,60675
38190,17303
38190,11606
60719,9244
60719,84305
60719,10408
60719,14017
60719,13884
60719,8926
60719,12792
60719,379
60719,16746
60719,190203
60719,12000
60719,47898
44334,10427
44334,54830
44334,11631
44334,35979
44334,17551
44334,25416
44334,14715
27960,8951
27960,6363
27960,32507
27960,12135
27960,8668
27960,24286
27960,30817
27960,6389
27960,14746
9536,27554
9536,12816
9536,76705
9536,76708
9536,8950
9536,76758
9536,73049
9536,25355
9536,6684
9536,52954
9539,9889
9539,9891
9539,9963
9539,10015
9539,10144
9539,10153
9539,10182
9539,10186
9539,10241
9539,10327
54596,17420
54596,39744
54596,17314
54596,31867
54596,7568
54596,27533
54596,35979
54596,61207
54596,46016
54596,33264
27976,24215
27976,17547
27976,47898
27976,10471
27976,14746
27976,10987
27976,9610
27976,32653
27976,75438
27976,79433
27976,15352
27976,27222
27976,152551
27976,30099
21836,4885
21836,14763
70990,21364
70990,41785
70990,78995
70990,12896
70990,18228
70990,23440
70990,17345
70990,82662
70990,32241
70990,37640
70990,103109
70990,89614
15696,51300
15696,10471
15696,8889
15696,13907
15696,7540
15696,29732
15696,36905
15696,12706
15696,11412
15696,51383
15696,14633
15696,29674
15696,51412
15696,10453
15696,15344
15696,6389
15696,14746
15696,12896
15696,14715
15696,24052
52560,48706
52560,7540
52560,29732
52560,17420
52560,14715
52560,9536
52560,17303
52560,49223
52560,18228
52560,16774
3418,6323
3418,6359
3418,6363
3418,6389
44385,56491
44385,42559
44385,7858
44385,30404
44385,18228
44385,14715
83300,12670
83300,12628
83300,12639
83300,12349
83300,18228
83300,44021
30058,14763
30058,47453
30058,7744
30058,7758
30058,12639
30058,8007
30058,17303
30058,10987
30058,18241
30058,7753
30058,29708
64874,5762
64874,379
64874,10518
64874,12000
64874,61207
64874,11620
64874,10182
64874,32507
64874,11612
64874,22475
64874,5658
11631,52737
11631,29708
11631,44183
11631,52784
11631,44236
11631,44268
11631,44334
11631,52853
50553,37640
140666,48706
140666,14093
140666,80029
140666,56491
140666,52853
140666,5658
140666,170
36220,23879
36220,9963
36220,30430
36220,15717
36220,6389
36220,11606
36220,14715
189824,7780
189824,12628
189824,82489
189824,10471
189824,49248
189824,50616
23940,25273
23940,15375
23940,16738
23940,14764
23940,8668
23940,8593
23940,35711
23940,28964
23940,17603
23940,24025
23940,6389
23940,23978
23940,24001
77189,35989
77189,17314
77189,72575
75141,6389
75141,25416
75141,36018
75141,14715
75153,12349
75153,12670
75153,73217
44434,79433
44434,11412
44434,8950
44434,55202
30098,12639
30098,18241
30098,69573
30098,18230
30098,23719
5534,58816
5534,30817
5534,27533
130472,20349
130472,30099
130472,10987
130472,14715
130472,46118
77231,40115
77231,12628
77231,12670
77231,12639
77231,15344
77231,10182
77231,136401
77231,11606
77231,9963
77235,48706
77235,69236
77235,49392
9655,6595
9655,6389
9655,10471
9655,14636
9655,10541
9655,14715
9655,12706
50616,6389
50616,10755
50616,17303
50616,189824
50616,10489
50616,49349
50616,8950
50616,69203
50616,24705
83386,8668
83386,13001
77243,40115
77243,12628
77243,12670
77243,12639
77243,10182
77243,136401
77243,12688
77243,9963
228794,10987
77246,12000
77246,40115
77246,12628
77246,12670
77246,12639
77246,15344
77246,10182
77246,28964
77246,136401
77246,136792
77246,11606
58816,14378
58816,12706
58816,23879
58816,8668
58816,21120
58816,21133
58816,13884
58816,5964
58816,19941
58816,60440
58816,61207
58816,30355
58816,55192
58816,60675
24001,12792
24001,49307
24001,190
24001,8007
24001,30430
24001,23940
24001,83300
24001,47898
24001,252089
24001,35979
24001,14094
24001,15717
24001,29708
24001,54259
24001,89962
24001,5222
24001,23978
19904,8926
19904,29732
19904,43036
19904,15695
19904,60440
19904,60455
19904,15926
77254,40115
77254,12628
77254,12670
77254,12639
77254,15344
77254,10182
77254,28964
77254,6389
77254,20844
77254,136792
77254,12688
9670,6595
9670,14746
9670,14636
9670,14715
9670,12706
9670,10541
77257,40115
77257,12628
77257,12670
77257,12639
77257,15344
77257,10182
77257,136401
77257,11620
36298,12000
36298,15307
36298,6389
36298,14715
36298,8950
36298,151908
36298,12655
36298,12688
36298,7861
36298,18448
77259,10427
77259,40115
77259,12628
77259,12670
77259,12639
77259,10182
77259,136401
77259,77297
24012,5762
24012,26781
24012,16579
24012,25416
24012,21364
24012,14763
24012,23879
24012,24001
24012,34015
24012,55210
24012,111315
24012,170
24012,47571
183753,39785
183753,22475
183753,14378
183753,10453
183753,6389
183753,83300
183753,10714
183753,10489
183753,10471
183753,14715
183753,24052
183753,57633
77264,40115
77264,15344
77264,12639
77264,12628
50646,9539
50646,68355
50646,7861
50646,14715
50646,104047
77270,40115
77270,12628
77270,12670
77270,11606
77270,12639
77270,10182
77270,15344
77270,8950
77270,136401
77270,6389
77270,25416
128473,10755
128473,21364
128473,11620
128473,13463
128473,17314
128473,7568
128473,53623
128473,15329
128473,122228
128473,11412
128473,61207
128473,1434
128473,30355
24025,8889
24025,108115
24025,14017
24025,23940
24025,12000
24025,14715
24025,6389
24025,23978
24025,18228
24025,20006
24025,10182
24025,31937
24025,8950
24025,17303
312797,5222
19941,12688
19941,57756
19941,55202
19941,57827
19941,57838
19941,7540
19941,12642
19941,57860
19941,57868
19941,1434
19941,58003
77297,47389
77297,40115
77297,12628
77297,29674
77297,12670
77297,19941
77297,51383
77297,12639
77297,15344
77297,10182
77297,19904
77297,8950
77297,31867
32241,30430
32241,84305
32241,17345
32241,237590
32241,12639
32241,15717
32241,29346
32241,25603
32241,23273
32241,35953
32241,12628
32241,32507
32241,21033
32241,12670
75253,23273
75253,9472
75253,6714
75253,25387
75253,23949
75253,30355
44541,15717
44541,12349
44541,25387
44541,8593
44541,63733
44542,86694
44542,14897
44542,268668
44542,59415
44542,30715
44542,11606
44542,9644
52737,11631
52737,50238
52737,24800
52737,44268
52737,16774
52737,14746
52737,80029
52737,4570
52737,29346
353803,35979
89614,57756
89614,228537
89614,18873
89614,17420
89614,47571
89614,312576
89614,31937
13839,10453
13839,12000
13839,42559
13839,379
13839,10518
13839,25416
13839,17349
13839,7568
13839,9213
13839,42685
13839,5762
5648,6359
5648,6551
5648,6595
5648,6667
5648,6679
5648,6684
5648,6714
5648,6728
5648,6742
5648,6916
5648,6974
5648,6986
216590,35979
60949,50109
44566,31924
44566,215113
44566,76514
44566,8950
44566,72575
44566,12670
44566,215128
44566,14763
44566,6389
44566,8593
44566,28316
44566,47389
44566,34610
44566,80822
44566,70010
44566,10489
44566,16555
44566,33965
54809,17314
54809,75285
54809,6389
54809,34015
54809,5222
54809,15717
54809,55210
54809,171116
165401,137272
165401,5762
165401,55192
165401,60604
30239,8668
30239,29346
30239,19314
30239,28964
30239,18241
30239,170
30239,51383
30239,5762
30239,84678
30239,78814
30239,84305
30239,11412
24096,17314
24096,17603
24096,10518
24096,21364
24096,84678
24096,20844
24096,14715
24096,15329
24096,11620
11816,29279
11816,18228
11816,7568
11816,8593
11816,29346
11816,8889
11816,7867
50732,14763
50732,15695
50732,14715
50732,6359
50732,31384
50732,5762
50732,8950
50732,21364
50732,25335
50732,36870
50732,15375
50732,11606
54830,123573
54830,37640
19039,10518
19039,27533
19039,13463
19039,7861
19039,6714
19039,61207
52784,14764
52784,14897
52784,23949
52784,379
52784,10518
52784,25209
52784,17603
52784,6714
52784,8794
52784,11631
52784,61207
52784,11606
11826,13884
11826,5762
11826,7758
11826,8668
11826,8950
11826,57756
11826,63733
11826,11412
11826,13907
75314,86694
75314,5762
75314,24286
75314,6389
75314,170
75314,12792
75314,13884
75314,14715
9788,170
9788,6595
9788,10408
9788,10416
9788,10427
9788,10453
9788,10471
9788,10489
9788,10490
9788,10518
9788,10541
9788,10607
9788,10714
9788,10755
85574,35953
85574,7568
85574,23978
85574,12628
85574,12639
85574,48523
85574,10427
71239,379
71239,57756
71239,14094
71239,29932
7753,31380
7753,31384
7753,6679
7753,12639
7753,7839
7753,30058
7753,12000
7753,12792
7753,12628
7753,12670
7753,31563
7753,25209
7753,23879
28234,8951
28234,15926
28234,52167
28234,9536
28234,8668
28234,24215
28234,6389
200269,57633
200269,12688
200269,18228
200269,13884
200269,10987
200269,44021
200269,84381
77393,30430
77393,103245
77393,49248
77393,23949
77393,49349
77393,34204
77393,34618
77393,124645
77393,77453
77393,5658
77393,12628
77393,5648
69203,11412
69203,5658
69203,10453
69203,8593
69203,7861
69203,14746
69203,20134
69203,33875
11859,24495
11859,10518
11859,15344
11859,14897
11859,24542
11859,11620
11859,21133
11859,24705
11859,11612
11859,15329
11859,24215
11859,14094
11859,11412
108115,29708
108115,49248
108115,24025
108115,64765
214613,33965
214613,15344
214613,50238
214613,30355
214613,21133
214613,17512
214613,8593
214613,13884
13907,15307
13907,15329
13907,15344
13907,15346
13907,15352
13907,15364
13907,15375
13907,15447
13907,15475
13907,15579
13907,15641
13907,15695
13907,15696
149079,14715
149079,83075
149079,14094
149079,15926
149079,8926
69216,152619
69216,17345
69216,49307
69216,12000
69216,15926
69216,20201
69216,27554
69216,21364
69216,7568
69216,78814
69216,78931
69216,8649
69216,29279
69216,21424
69216,5762
69216,119408
69216,51383
69216,6679
69216,55202
69216,5964
7780,12135
7780,9679
7780,6679
7780,10471
7780,12349
85610,24052
85610,12000
85610,29708
85610,23879
85610,30430
85610,13884
85610,30483
85610,8950
85610,16738
85610,10518
85610,63454
85610,24215
85610,20843
85610,44268
85614,12639
85614,12670
85614,33965
85614,27533
85614,8950
85614,48684
85614,10518
85614,10489
24175,276418
24175,151908
24175,103109
24175,1434
24175,5658
61040,23879
61040,87136
61040,30355
104047,151830
104047,50646
104047,27533
69236,57756
69236,77514
69236,23273
69236,6667
69236,75438
69236,44542
69236,52164
69236,82356
69236,13463
69236,13884
69236,11612
69236,84678
69236,8649
69236,24215
69236,21033
85621,77514
85621,15344
85621,124675
85621,12349
85621,15717
85621,8668
85621,29732
85621,12000
85621,17314
85621,22475
85621,170072
85621,60632
85621,12792
85621,29708
30327,9610
30327,14017
30327,47571
329335,14764
329335,14715
329335,77393
20089,67815
20089,9536
44661,11620
44661,21364
44661,15344
44661,18228
44661,10987
44661,25416
44661,76514
44661,12000
44661,14715
44661,26781
44661,43
85628,12639
85628,12670
85628,34015
85628,60455
85628,12792
85628,15344
85628,106946
85628,30355
85628,10518
85629,7540
85629,73662
85629,8593
85629,24025
85629,106946
85629,18228
85629,379
85629,24052
200316,83300
200316,22475
200316,10489
200316,317873
200316,10471
200316,14715
44678,6389
44678,73724
44678,60723
44678,14715
44678,30355
44678,23226
44678,47475
44678,119834
20103,60455
20103,35953
20103,19904
20103,33875
20103,5762
20103,164966
20103,91298
20103,18228
20103,73217
20103,11606
20103,30355
77453,103245
77453,55202
77453,77393
77453,9244
241295,17537
241295,69236
241295,12688
241295,14715
241295,18448
241295,33875
65167,10755
65167,11620
65167,10987
65167,47898
65167,15346
65167,90171
65167,84678
333457,37640
30363,21502
30363,12642
30363,73217
30363,18873
30363,14094
30363,21364
30363,20710
30363,10987
30363,48706
30363,7940
30363,14017
28316,7568
28316,12670
28316,44566
28316,8951
28316,7758
28316,25416
28316,170
28316,31937
28316,12792
28316,14093
28316,35711
28316,64702
28316,17303
102043,7540
102043,24215
102043,25416
102043,379
102043,12000
102043,14093
102043,12642
102043,23949
34463,78995
34463,8668
34463,51383
7839,7898
7839,10427
7839,13116
7839,7753
7839,35168
7839,35170
7839,17420
7839,7568
7839,18873
7839,29732
7839,33433
7839,30483
7839,35249
7839,14636
7839,35339
7839,35388
9891,69512
9891,11412
9891,6389
20134,27554
20134,32507
20134,12628
20134,32653
28328,152619
28328,10518
28328,8951
28328,17349
28328,15329
28328,11620
28328,80029
28328,14093
28328,12792
28328,22475
28328,84678
59051,63626
59051,241497
59051,10416
85678,29279
85678,21364
85678,21424
85678,69503
85678,90171
85678,10408
85678,23949
85678,25416
85678,29797
85678,15344
85678,6742
85678,5964
85678,17547
85678,23460
28343,345191
28343,215113
28343,403852
28343,83746
28343,51412
28343,12706
28343,7867
28343,14094
28343,446643
28343,80822
28343,84678
28343,25335
28343,232593
28343,10453
28343,446644
28343,122228
28343,446646
28343,446647
28343,446648
28343,446649
28343,48684
28343,446651
28343,36556
28343,446652
28343,123069
28343,126657
28343,20695
28343,34204
28343,129775
28343,446653
28343,31784
28343,156761
28343,61396
28343,14763
28343,34752
28343,254400
28343,34546
28343,78995
28343,29932
28343,12896
28343,62732
28343,76514
28343,77491
28343,6551
28343,68355
28343,345398
28343,446657
28343,160821
28343,446658
28343,299643
28343,16774
28343,20843
28343,446661
28343,402463
28343,166440
28343,315256
28343,318680
28343,446666
28343,398940
28343,446667
28343,446669
28343,446671
28343,125691
28343,446672
28343,446675
28343,71054
28343,71052
28343,128506
28343,18448
28343,446676
28343,47056
28343,48969
28343,446681
28343,12792
28343,142649
28343,243273
28343,11606
28343,5
28343,12349
28343,321346
28343,7786
28343,446682
28343,446684
28343,20844
28343,7568
28343,15344
28343,21033
28343,152551
28343,243249
28343,446686
28343,29797
28343,25603
28343,446689
28343,124647
28343,79433
28343,446690
28343,25713
28343,225005
28343,106736
28343,446692
28343,446695
28343,15352
28343,169640
28343,446699
28343,34618
28343,252689
28343,11412
28343,148713
28343,5636
28343,13884
28343,32507
28343,6742
28343,10471
28343,75648
28343,446703
28343,78825
28343,446704
28343,55210
28343,43
28343,171116
28343,49123
28343,34726
28343,284651
28343,199954
28343,5654
28343,21502
28343,90666
28343,52086
28343,371706
28343,119834
28343,287203
28343,150076
28343,25416
28343,30099
28343,5648
28343,5658
28343,60723
28343,119405
28343,8950
28343,352200
28343,446707
28343,41785
28343,9300
28343,379
28343,52164
28343,29732
28343,10755
28343,446709
28343,12655
28343,7858
28343,47898
28343,401448
28343,7729
28343,7735
28343,59379
28343,78768
28343,7805
28343,37019
28343,27206
28343,93942
28343,387806
28343,6728
28343,7791
28343,119408
28343,7730
28343,23879
28343,51383
28343,34466
28343,17420
28343,9613
28343,78931
28343,359464
28343,40115
28343,21364
28343,9644
28343,7803
28343,7744
28343,8951
28343,15717
28343,11620
28343,35168
28343,8926
28343,11053
28343,35170
28343,228537
28343,10489
28343,403787
28343,54230
28343,20201
28343,12642
28343,152619
28343,47704
28343,14633
28343,14746
28343,63733
28343,7540
28343,26781
28343,27554
28343,30715
28343,23949
28343,199440
28343,446713
28343,252089
28343,446714
28343,5964
28343,446715
28343,311628
28343,46195
28343,33522
28343,446716
28343,130465
28343,446718
28343,93921
28343,446720
28343,8745
28343,154992
28343,12000
28343,10518
28343,21133
28343,82509
28343,92381
28343,35388
28343,23460
28343,446721
28343,31380
28343,47389
28343,10182
28343,49248
28343,7861
28343,49307
28343,69503
28343,20006
28343,446723
28343,156890
28343,261955
28343,57868
28343,14897
28343,86694
28343,27222
28343,20710
28343,17547
28343,446728
28343,73049
28343,15346
28343,315569
28343,24215
28343,47439
28343,24286
28343,49223
28343,267200
28343,15329
28343,36018
28343,21424
28343,299580
28343,18873
28343,48596
28343,16579
42685,14017
42685,25416
42685,6684
42685,5658
42685,10987
42685,23273
42685,7540
42685,16738
42685,13417
42685,12000
42685,14746
42685,13839
42685,6389
42685,154992
42685,18228
42685,11606
69314,8649
69314,52167
69314,6684
69314,14093
69314,8950
69314,27533
69314,43
69314,13463
69314,8593
69314,170
69314,84678
69314,18228
69314,77514
30404,51300
30404,124645
30404,12639
30404,30483
30404,239338
30404,30430
30404,20843
30404,9244
30404,52086
30404,5964
30404,10453
30404,52228
30404,82356
30404,13001
30404,24705
30404,7735
30404,18166
7876,12639
7876,12670
7876,6679
7876,29732
7876,31346
7876,6667
7876,12688
30419,14017
30419,12792
30419,18228
30419,39063
30419,7940
30419,20134
52954,152619
52954,17314
52954,7568
52954,379
52954,19941
52954,19904
52954,51383
52954,9536
52954,12000
52954,15447
52954,7861
52954,25416
52954,18228
52954,24800
30430,315256
30430,39794
30430,248398
30430,403852
30430,31924
30430,7861
30430,254400
30430,92381
30430,55192
30430,47571
30430,137272
30430,224977
9963,10327
9963,31384
9963,14715
9963,36123
9963,10518
9963,6359
9963,24800
9963,36220
9963,21033
9963,12670
9963,36298
9963,20843
18166,14763
18166,151908
18166,57422
18166,25209
18167,5222
18167,5255
18167,2954
18167,21311
147194,11412
147194,12642
147194,14746
147194,82662
147194,83075
147194,10987
147194,1434
147194,18737
190203,35339
190203,13218
190203,280891
190203,60719
190203,63626
190203,54830
190203,11412
190203,44268
190203,84678
7940,6679
7940,12816
7940,30294
7940,18228
7940,28219
7940,30327
7940,30355
7940,12000
7940,30363
7940,15344
7940,30404
7940,30419
7940,30430
7940,30483
7940,30500
7940,10489
7940,8950
7940,20134
16132,12670
16132,12000
16132,9500
16132,7744
16132,21033
16132,7803
16132,9613
16132,7730
16132,7735
16132,7729
16132,9244
16132,13884
16132,15329
16132,21120
16132,21126
16132,21133
16132,13417
5891,28825
5891,5222
5891,28964
5891,9889
5891,29013
5891,29068
34569,8668
34569,14715
34569,7540
53002,92381
53002,52853
53002,52164
53002,21424
53002,30355
53002,33522
18193,47571
18193,12986
18193,73724
18193,73734
18193,14017
18193,13463
18193,5762
18193,65527
18193,12792
18193,11612
18193,36018
18193,11412
18193,73217
18193,29708
44817,14715
44817,18228
44817,6684
44817,10518
44817,49248
44817,7861
44817,151908
44817,10987
44817,6389
59157,7980
59157,36870
59157,7861
59157,15695
59157,46195
59157,19234
59157,41785
53018,49223
53018,5658
53018,6363
53018,12792
53018,5762
53018,22475
53018,12000
53018,78768
53018,171116
53018,8950
53018,7791
53018,14763
53018,24286
53018,14746
53018,115454
116508,14715
116508,37640
116508,10987
329501,21133
329501,15695
10015,9539
10015,84671
10015,10453
10015,84678
10015,80029
10015,5762
10015,55192
10015,11412
10015,15329
10015,15579
10015,11620
10015,47571
10015,29932
63265,14715
63265,57756
100129,36844
100129,10987
100129,14746
30500,276418
61222,8808
61222,30355
61222,371706
61222,8950
61222,5762
61222,14017
61222,20760
151332,12000
151332,5762
151332,73217
151332,14746
151332,8593
151332,17349
151332,36018
7980,14715
7980,12349
7980,170
7980,59157
7980,11412
7980,16579
7980,30355
7980,8007
7980,18228
7980,59379
7980,6679
7980,58003
53039,17303
53039,15344
53039,17314
53039,85574
53039,57756
53039,15717
34610,11606
34610,57422
34610,14093
34610,6389
34610,31867
34610,96858
18228,12349
18228,70715
18228,6359
18228,35388
18228,50732
18230,23440
18230,23460
18230,18241
18230,23641
18230,23699
18230,23719
18230,170
18230,23795
18230,23829
14139,14017
14139,5648
14139,23460
14139,8950
14139,35953
14139,35979
14139,35989
14139,29346
14139,15344
14139,12000
14139,36018
18241,30058
18241,12628
18241,12639
18241,30098
18241,30099
18241,8926
18241,12000
18241,14017
18241,30239
53061,12628
53061,73724
53061,12639
53061,5658
53061,14715
53061,12000
53061,14017
53061,42559
53061,13884
53061,8593
53061,23978
55111,52228
89938,14763
89938,5658
89938,77514
89938,14746
89938,12688
171860,124487
171860,75153
71514,15926
71514,5222
38753,84678
38753,14633
38753,83746
38753,119408
38753,10518
38753,5762
38753,51383
38753,12792
38753,8950
63332,8668
63332,170
63332,23879
63332,78674
63332,52086
63332,63265
12135,7780
12135,10427
12135,69486
12135,27564
12135,69503
12135,25416
12135,69512
12135,29708
12135,36870
12135,31937
12135,29346
12135,5222
12135,69573
12135,30404
12135,21133
49004,10416
49004,170
49004,8668
49004,12792
49004,10489
49004,4885
14190,10518
14190,5762
14190,21033
14190,34463
14190,83006
14190,78931
14190,12688
14190,12986
14190,6389
14190,25416
14190,14746
14190,15329
14190,83075
38771,11412
38771,80029
63353,10471
63353,29732
63353,61207
63353,78931
63353,52086
63353,10518
63353,25209
63353,25416
28540,41548
46982,25713
46982,14715
46982,73724
46982,60723
46982,6684
46982,14764
46982,243153
69512,20349
69512,12135
69512,190
32653,27976
32653,14763
32653,14715
32653,20134
53140,84678
53140,61096
53140,8668
53140,7568
53140,5658
53140,12670
53140,12639
53140,12628
53140,17314
53140,5964
53140,19314
53140,170
53140,34015
42903,25209
42903,16095
42903,25416
42903,72575
10144,37640
77729,10541
77729,16579
77729,12628
77729,12639
77729,28343
77729,34752
77729,18448
55202,47439
55202,34752
55202,19941
55202,75438
55202,28219
55202,48523
55202,12628
55202,61207
55202,29708
55202,14633
55202,11620
55202,23273
151460,183492
151460,35953
151460,379
151460,28219
151460,16579
151460,21364
151460,24800
151460,165401
110503,30355
110503,299580
110503,7568
110503,10714
110503,5762
110503,25209
110503,20134
110503,23879
10153,6679
10153,5762
10153,35339
10153,14093
10153,11606
10153,14715
10153,72272
24495,35953
24495,11859
24495,29708
24495,83746
24495,379
24495,6363
24495,7858
24495,23978
24495,7729
24495,11606
155580,84678
155580,24215
155580,18230
155580,18166
155580,10987
155580,84381
73662,5762
73662,82509
73662,8951
73662,8889
73662,6667
73662,15344
73662,78814
73662,21033
73662,59415
73662,85629
73662,15329
73662,69486
73662,24800
73662,19314
73662,12792
73662,55202
73662,25416
73662,17303
73662,57756
73662,119834
73662,170
90047,21364
90047,18737
90047,8977
90047,84305
90047,80029
90047,23795
90047,117375
229314,79283
229314,15717
229314,6359
229314,12628
229314,12639
229314,14746
229314,28964
229314,13463
36805,77393
36805,10755
36805,55202
36805,6363
36805,8007
77765,14746
77765,23949
77765,10987
77765,17420
77765,28219
77765,10541
77765,12628
77765,7540
77765,12670
77765,14763
77765,18228
77765,37640
10186,37640
10186,82662
10186,16132
10186,69436
22475,5658
22475,183753
22475,8951
22475,12628
22475,124675
22475,170
22475,12639
112589,47329
112589,33875
112589,18448
112589,37640
112589,15475
284627,101348
284627,17303
284627,27533
284627,16579
284627,7540
284627,15717
284627,19208
284627,8593
284627,33965
284627,14378
42967,23440
42967,30355
42967,213893
63454,53623
63454,237590
63454,110503
63454,84305
63454,29797
63454,69983
63454,12349
63454,6595
63454,8745
63454,228537
63454,23879
63454,31784
63454,11412
63454,6684
63454,15375
63454,14764
63454,20201
63454,10408
63454,250839
14306,77514
14306,47453
14306,80295
36844,9244
36844,129667
36844,12670
81909,30430
81909,11606
81909,7861
81909,56491
81909,1434
36855,31924
