precision,recall,f1-score,support
0.9772727272727273,0.989769820971867,0.9834815756035579,391.0
0.9894179894179894,0.9765013054830287,0.9829172141918529,383.0
0.9832041343669251,0.9832041343669251,0.9832041343669251,0.9832041343669251
0.9833453583453584,0.9831355632274479,0.9831993948977054,774.0
0.9832825921327213,0.9832041343669251,0.9832023114941484,774.0
