precision,recall,f1-score,support
1.0,0.9589905362776026,0.9790660225442834,317.0
0.9592476489028213,1.0,0.9792000000000001,306.0
0.9791332263242376,0.9791332263242376,0.9791332263242376,0.9791332263242376
0.9796238244514106,0.9794952681388013,0.9791330112721417,623.0
0.9799835964113376,0.9791332263242376,0.9791318284856145,623.0
