precision,recall,f1-score,support
0.928462709284627,0.8495821727019499,0.8872727272727272,718.0
0.850415512465374,0.9288956127080181,0.8879248011569054,661.0
0.8875997099347354,0.8875997099347354,0.8875997099347354,0.8875997099347354
0.8894391108750005,0.889238892704984,0.8875987642148163,1379.0
0.8910521240072331,0.8875997099347354,0.88758528770597,1379.0
