precision,recall,f1-score,support
0.898021308980213,0.8885542168674698,0.8932626797880393,664.0
0.8975069252077562,0.9062937062937063,0.9018789144050103,715.0
0.8977519941986947,0.8977519941986947,0.8977519941986947,0.8977519941986947
0.8977641170939846,0.8974239615805881,0.8975707970965248,1379.0
0.897754605283834,0.8977519941986947,0.8977301255829157,1379.0
